time,x_m,y_m,z_m
23.9372,0.8583,0.0285,1.4043
23.9712,0.8478,0.0290,1.4085
24.0050,0.8382,0.0304,1.4107
24.0370,0.8280,0.0313,1.4133
24.0716,0.8178,0.0318,1.4155
24.1042,0.8074,0.0326,1.4180
24.1372,0.7966,0.0333,1.4208
24.1713,0.7859,0.0338,1.4246
24.2039,0.7757,0.0356,1.4271
24.2375,0.7652,0.0377,1.4299
24.2706,0.7558,0.0399,1.4309
24.3054,0.7449,0.0390,1.4385
24.3364,0.7352,0.0391,1.4416
24.3724,0.7249,0.0384,1.4490
24.4054,0.7148,0.0386,1.4545
24.4412,0.7043,0.0362,1.4632
24.4703,0.6945,0.0346,1.4713
24.5043,0.6854,0.0350,1.4768
24.5381,0.6762,0.0351,1.4834
24.5730,0.6673,0.0338,1.4910
24.6039,0.6594,0.0330,1.4981
24.6382,0.6530,0.0314,1.5067
24.6712,0.6483,0.0312,1.5147
24.7051,0.6446,0.0298,1.5227
24.7375,0.6426,0.0310,1.5232
24.7720,0.6404,0.0310,1.5261
24.8053,0.6387,0.0313,1.5267
24.8401,0.6381,0.0308,1.5252
24.8713,0.6389,0.0312,1.5213
24.9049,0.6411,0.0324,1.5153
24.9387,0.6441,0.0321,1.5096
24.9712,0.6499,0.0320,1.5027
25.0040,0.6561,0.0319,1.4976
25.0379,0.6642,0.0306,1.4912
25.0707,0.6733,0.0305,1.4837
25.1046,0.6830,0.0300,1.4767
25.1374,0.6928,0.0288,1.4693
25.1728,0.7030,0.0287,1.4610
25.2054,0.7133,0.0292,1.4518
25.2387,0.7240,0.0303,1.4418
25.2724,0.7363,0.0332,1.4261
25.3050,0.7483,0.0385,1.4020
25.3375,0.7579,0.0452,1.3737
25.3731,0.7713,0.0466,1.3622
25.4055,0.7864,0.0482,1.3510
25.4398,0.7992,0.0500,1.3391
25.4714,0.8126,0.0534,1.3266
