time,x_m,y_m,z_m
26.6522,0.7330,0.0998,0.8370
26.6856,0.6847,0.0922,0.8913
26.7194,0.6232,0.1001,0.9596
26.7515,0.5510,0.1083,1.0411
26.7857,0.4728,0.1161,1.1327
26.8189,0.3876,0.1221,1.2289
26.8527,0.2993,0.1302,1.3357
27.4535,0.2475,0.1410,1.4987
27.4861,0.1859,0.1466,1.5921
27.5195,0.1471,0.1515,1.6643
27.5536,0.1265,0.1545,1.7158
27.5861,0.1239,0.1570,1.7502
27.6205,0.1312,0.1592,1.7638
27.6531,0.1501,0.1619,1.7660
27.6858,0.1783,0.1376,1.7540
27.7197,0.2139,0.1407,1.7296
27.7527,0.2561,0.1224,1.6994
27.7858,0.3015,0.1058,1.6618
27.8208,0.3513,0.0925,1.6180
27.8530,0.4028,0.0991,1.5658
27.8857,0.4571,0.1052,1.5112
27.9193,0.5128,0.1114,1.4542
27.9534,0.5700,0.1137,1.3909
27.9866,0.6294,0.1180,1.3281
28.0204,0.6901,0.1188,1.2613
28.0528,0.7513,0.1205,1.1967
28.0857,0.8143,0.1237,1.1294
28.1189,0.8769,0.1265,1.0636
28.1523,0.9309,0.1267,0.9897
28.1868,0.9590,0.1283,0.9426
28.2194,0.9674,0.1291,0.9375
28.2526,0.9520,0.1290,0.9666
28.2879,0.9220,0.1310,1.0091
28.3202,0.8785,0.1118,1.0565
28.3526,0.8244,0.0960,1.1214
28.3866,0.7584,0.1083,1.1967
28.4204,0.6849,0.0920,1.2769
28.4531,0.6058,0.1051,1.3655
28.4882,0.5243,0.1155,1.4565
28.5198,0.4401,0.1254,1.5499
28.5529,0.3554,0.1351,1.6398
28.5869,0.2838,0.1441,1.7351
28.8889,0.2165,0.1492,1.7881
28.9205,0.1740,0.1535,1.8301
28.9557,0.1425,0.1571,1.8451
28.9866,0.1340,0.1595,1.8478
29.0204,0.1382,0.1607,1.8378
29.0544,0.1538,0.1366,1.8155
29.0870,0.1794,0.1449,1.7817
29.1207,0.2122,0.1479,1.7383
29.1535,0.2515,0.1302,1.6885
29.1886,0.2968,0.1173,1.6361
29.2209,0.3461,0.1153,1.5772
29.2538,0.3982,0.1172,1.5143
29.2891,0.4533,0.1167,1.4481
29.3201,0.5103,0.1189,1.3775
29.3537,0.5680,0.1220,1.3061
29.3882,0.6264,0.1256,1.2295
29.4204,0.6859,0.1259,1.1497
29.4537,0.7480,0.1270,1.0753
29.4874,0.8115,0.1279,0.9995
29.5203,0.8698,0.1300,0.9293
29.5546,0.9067,0.1320,0.8846
29.5886,0.9234,0.1302,0.8640
29.6218,0.9254,0.1300,0.8726
29.6536,0.9096,0.1295,0.8864
29.6876,0.8857,0.1301,0.9238
29.7232,0.8545,0.1302,0.9780
29.7554,0.8163,0.1150,1.0374
29.7875,0.7738,0.0978,1.1052
29.8224,0.7252,0.0969,1.1744
29.8542,0.6741,0.1129,1.2518
29.8874,0.6205,0.1245,1.3331
29.9210,0.5660,0.1323,1.4165
29.9539,0.5109,0.1389,1.5010
29.9872,0.4554,0.1456,1.5869
30.0231,0.3991,0.1515,1.6752
30.0552,0.3410,0.1566,1.7616
30.0892,0.2842,0.1622,1.8461
30.1216,0.2431,0.1682,1.9390
30.3878,0.1902,0.1716,1.9859
30.4212,0.1528,0.1752,2.0155
30.4584,0.1363,0.1755,2.0223
30.4879,0.1369,0.1772,2.0222
30.5212,0.1502,0.1769,2.0104
30.5545,0.1743,0.1767,1.9883
30.5898,0.2069,0.1746,1.9560
30.6212,0.2469,0.1778,1.9152
30.6547,0.2932,0.1618,1.8693
30.6879,0.3437,0.1420,1.8157
30.7218,0.3972,0.1419,1.7595
30.7551,0.4535,0.1438,1.7005
30.7881,0.5118,0.1437,1.6369
30.8232,0.5733,0.1448,1.5735
30.8567,0.6361,0.1433,1.5047
30.8882,0.7013,0.1443,1.4394
30.9214,0.7660,0.1451,1.3695
30.9547,0.8303,0.1455,1.3006
30.9882,0.8950,0.1434,1.2261
31.0216,0.9594,0.1333,1.1545
31.0554,1.0245,0.1189,1.0751
31.0901,1.0725,0.1078,1.0219
31.1224,1.1011,0.1089,0.9973
31.1562,1.1129,0.1150,0.9928
31.1889,1.1115,0.1210,1.0025
31.2223,1.0986,0.1260,1.0303
31.2548,1.0754,0.1318,1.0712
31.2885,1.0450,0.1345,1.1284
31.3218,1.0070,0.1384,1.1914
31.3548,0.9648,0.1444,1.2610
31.3901,0.9181,0.1482,1.3300
31.4231,0.8710,0.1515,1.4053
31.4551,0.8225,0.1559,1.4838
31.4888,0.7731,0.1590,1.5657
31.5217,0.7227,0.1646,1.6536
31.5559,0.6702,0.1690,1.7397
31.5892,0.6165,0.1745,1.8303
31.6223,0.5618,0.1795,1.9202
31.6557,0.5062,0.1834,2.0093
31.6887,0.4518,0.1875,2.0898
31.7223,0.4062,0.1906,2.1635
31.7560,0.3656,0.1931,2.2240
31.7890,0.3317,0.1955,2.2758
31.8228,0.3020,0.1978,2.3163
31.8560,0.2755,0.1987,2.3427
31.8895,0.2572,0.1987,2.3558
31.9229,0.2494,0.2000,2.3527
31.9562,0.2445,0.1988,2.3233
31.9893,0.2475,0.1974,2.2844
32.0230,0.2564,0.1947,2.2399
32.0561,0.2684,0.1920,2.1869
32.0917,0.2833,0.1880,2.1275
32.1226,0.3020,0.1884,2.0649
32.1566,0.3224,0.1863,1.9988
32.1892,0.3438,0.1617,1.9282
32.2224,0.3661,0.1402,1.8555
32.2556,0.3904,0.1260,1.7824
32.2889,0.4150,0.1154,1.7077
32.3224,0.4404,0.1049,1.6316
32.3561,0.4656,0.1074,1.5546
32.3891,0.4906,0.1102,1.4733
32.4226,0.5174,0.1103,1.3968
32.4557,0.5450,0.1098,1.3195
32.4896,0.5713,0.1111,1.2386
32.5224,0.5977,0.1107,1.1594
32.5560,0.6248,0.1120,1.0788
32.5892,0.6527,0.1115,1.0012
32.6242,0.6801,0.1118,0.9233
32.6571,0.6981,0.1081,0.8534
32.6897,0.6982,0.1085,0.8152
32.7226,0.6848,0.1075,0.8079
32.7561,0.6593,0.1110,0.8320
32.7896,0.6235,0.1041,0.8797
32.8227,0.5781,0.0885,0.9331
32.8577,0.5248,0.0964,0.9951
32.8900,0.4657,0.1061,1.0738
32.9238,0.4056,0.1137,1.1670
32.9566,0.3417,0.1215,1.2582
32.9895,0.2766,0.1291,1.3545
33.0235,0.2092,0.1365,1.4526
33.0562,0.1477,0.1419,1.5504
33.3917,0.1016,0.1473,1.6377
33.4236,0.0768,0.1525,1.7097
33.4569,0.0622,0.1565,1.7498
33.4927,0.0566,0.1579,1.7662
33.5256,0.0711,0.1591,1.7722
33.5587,0.0960,0.1352,1.7614
33.5913,0.1290,0.1422,1.7338
33.6232,0.1709,0.1376,1.6989
33.6580,0.2182,0.1209,1.6565
33.6906,0.2693,0.1097,1.6067
33.7236,0.3242,0.1108,1.5522
33.7583,0.3832,0.1141,1.4947
33.7926,0.4435,0.1143,1.4306
33.8236,0.5050,0.1164,1.3598
33.8576,0.5686,0.1181,1.2882
33.8901,0.6337,0.1187,1.2164
33.9261,0.7008,0.1189,1.1386
33.9591,0.7675,0.1226,1.0647
33.9903,0.8352,0.1243,0.9929
34.0236,0.9014,0.1247,0.9177
34.0597,0.9468,0.1261,0.8476
34.0909,0.9704,0.1232,0.8025
34.1265,0.9723,0.1262,0.7789
34.1575,0.9559,0.1273,0.7824
34.1919,0.9226,0.1279,0.8106
34.2242,0.8768,0.1253,0.8731
34.2573,0.8200,0.1072,0.9628
34.2918,0.7542,0.1173,1.0661
34.3247,0.6803,0.0997,1.1642
34.3597,0.6007,0.1099,1.2614
34.3911,0.5186,0.1187,1.3624
34.4241,0.4350,0.1278,1.4700
34.4575,0.3536,0.1365,1.5795
34.4924,0.2962,0.1467,1.7143
34.8273,0.2431,0.1544,1.8162
34.8578,0.1930,0.1603,1.8708
34.8912,0.1631,0.1634,1.8953
34.9242,0.1470,0.1649,1.8998
34.9602,0.1442,0.1657,1.8914
34.9913,0.1496,0.1659,1.8699
35.0249,0.1660,0.1410,1.8393
35.0589,0.1900,0.1462,1.7982
35.0913,0.2215,0.1463,1.7503
35.1242,0.2590,0.1290,1.6980
35.1588,0.3004,0.1178,1.6404
35.1929,0.3457,0.1013,1.5809
35.2243,0.3934,0.1071,1.5157
35.2584,0.4421,0.1112,1.4483
35.2912,0.4932,0.1140,1.3804
35.3273,0.5456,0.1168,1.3086
35.3583,0.5988,0.1189,1.2387
35.3911,0.6537,0.1241,1.1617
35.4255,0.7100,0.1238,1.0888
35.4581,0.7542,0.1272,1.0267
35.4946,0.7754,0.1279,0.9951
35.5255,0.7757,0.1279,0.9960
35.5592,0.7608,0.1291,1.0194
35.5923,0.7326,0.1167,1.0584
35.6252,0.6934,0.1031,1.1120
35.6595,0.6463,0.1144,1.1807
35.6924,0.5909,0.0972,1.2627
35.7251,0.5301,0.1095,1.3535
35.7581,0.4679,0.1210,1.4519
35.7919,0.4018,0.1302,1.5535
35.8267,0.3351,0.1389,1.6588
35.8586,0.2721,0.1456,1.7545
36.2584,0.2139,0.1529,1.8133
36.2931,0.1818,0.1580,1.8615
36.3262,0.1653,0.1624,1.8884
36.3608,0.1621,0.1639,1.8979
36.3924,0.1706,0.1652,1.8935
36.4260,0.1889,0.1675,1.8779
36.4592,0.2170,0.1645,1.8544
36.4934,0.2510,0.1651,1.8211
36.5257,0.2903,0.1460,1.7811
36.5613,0.3316,0.1253,1.7347
36.5930,0.3772,0.1076,1.6849
36.6277,0.4233,0.1115,1.6242
36.6596,0.4729,0.1162,1.5657
36.6947,0.5262,0.1222,1.5055
36.7265,0.5814,0.1240,1.4468
36.7592,0.6356,0.1256,1.3793
36.7951,0.6925,0.1281,1.3173
36.8270,0.7501,0.1284,1.2522
36.8594,0.8076,0.1311,1.1859
36.8926,0.8639,0.1316,1.1094
36.9259,0.9209,0.1314,1.0400
36.9599,0.9779,0.1269,0.9731
36.9954,1.0179,0.1272,0.9185
37.0266,1.0343,0.1287,0.8821
37.0590,1.0268,0.1294,0.8681
37.0924,0.9992,0.1294,0.8779
37.1257,0.9555,0.1291,0.9191
37.1590,0.8995,0.1136,0.9661
37.1948,0.8319,0.1055,1.0167
37.2272,0.7567,0.1123,1.0784
37.2592,0.6703,0.1223,1.1480
37.2965,0.5812,0.1278,1.2266
37.3263,0.4894,0.1338,1.3094
37.3595,0.3961,0.1397,1.3960
37.3929,0.3000,0.1460,1.4719
38.1268,0.2276,0.1506,1.5640
38.1601,0.1684,0.1546,1.6315
38.1949,0.1361,0.1587,1.6749
38.2274,0.1237,0.1610,1.7119
38.2606,0.1227,0.1614,1.7306
38.2956,0.1297,0.1632,1.7305
38.3271,0.1469,0.1387,1.7220
38.3607,0.1701,0.1179,1.7003
38.3937,0.1996,0.1269,1.6684
38.4271,0.2333,0.1120,1.6275
38.4632,0.2712,0.1024,1.5820
38.4954,0.3117,0.0980,1.5311
38.5273,0.3549,0.1017,1.4791
38.5629,0.4002,0.1081,1.4198
38.5938,0.4456,0.1114,1.3588
38.6274,0.4935,0.1140,1.2930
38.6602,0.5435,0.1178,1.2314
38.6939,0.5927,0.1204,1.1628
38.7271,0.6431,0.1189,1.0951
38.7603,0.6929,0.1195,1.0254
38.7948,0.7323,0.1147,0.9650
38.8269,0.7531,0.1181,0.9354
38.8605,0.7574,0.1200,0.9388
38.8966,0.7466,0.1214,0.9700
38.9273,0.7237,0.1093,1.0172
38.9611,0.6939,0.0965,1.0777
38.9941,0.6567,0.0869,1.1452
39.0275,0.6134,0.0739,1.2264
39.0622,0.5669,0.0889,1.3219
39.0956,0.5168,0.1011,1.4170
39.1282,0.4632,0.1141,1.5147
39.1610,0.4098,0.1248,1.6218
39.1945,0.3525,0.1365,1.7267
39.2297,0.2984,0.1465,1.8284
39.2634,0.2489,0.1552,1.9151
39.2943,0.2160,0.1634,2.0183
39.3279,0.1782,0.1684,2.0832
39.3610,0.1450,0.1728,2.1377
39.3943,0.1177,0.1766,2.1853
39.4276,0.0936,0.1796,2.2248
39.7303,0.0613,0.1819,2.2324
39.7612,0.0320,0.1835,2.2290
39.7971,0.0122,0.1840,2.2130
39.8282,-0.0001,0.1832,2.1843
39.8620,0.0010,0.1813,2.1439
39.8951,0.0161,0.1799,2.1068
39.9285,0.0390,0.1785,2.0627
39.9619,0.0670,0.1517,2.0112
39.9947,0.1012,0.1290,1.9565
40.0287,0.1398,0.1368,1.8953
40.0611,0.1822,0.1167,1.8295
40.0945,0.2278,0.1043,1.7639
40.1285,0.2748,0.0965,1.6957
40.1614,0.3243,0.0827,1.6279
40.1946,0.3736,0.0912,1.5539
40.2285,0.4250,0.0982,1.4826
40.2616,0.4767,0.1032,1.4086
40.2963,0.5289,0.1087,1.3315
40.3288,0.5810,0.1128,1.2531
40.3637,0.6339,0.1162,1.1814
40.3953,0.6866,0.1219,1.1021
40.4283,0.7306,0.1280,1.0370
40.4619,0.7529,0.1291,0.9976
40.4951,0.7546,0.1292,0.9821
40.5287,0.7408,0.1310,0.9930
40.5619,0.7136,0.1202,1.0297
40.5954,0.6747,0.1117,1.0685
40.6288,0.6303,0.1216,1.1211
40.6619,0.5785,0.1283,1.1806
40.6955,0.5217,0.1091,1.2527
40.7289,0.4636,0.1170,1.3346
40.7622,0.4011,0.1248,1.4123
40.7980,0.3370,0.1331,1.4933
40.8289,0.2730,0.1402,1.5798
40.8621,0.2107,0.1467,1.6591
40.8955,0.1546,0.1510,1.7333
41.9636,0.1715,0.1609,1.8673
41.9964,0.2018,0.1696,1.9909
42.0297,0.2489,0.1778,2.1014
42.0631,0.2910,0.1849,2.1976
