time,x_m,y_m,z_m
16.3422,0.5306,0.1024,1.1903
16.3735,0.5649,0.1058,1.1360
16.4093,0.5995,0.1124,1.0796
16.4440,0.6340,0.1201,1.0243
16.4767,0.6683,0.1310,0.9674
16.5102,0.7021,0.1424,0.9100
16.5492,0.7361,0.1372,0.8542
16.5789,0.7677,0.1305,0.7960
16.6089,0.7954,0.1249,0.7501
16.6453,0.8176,0.1211,0.7124
16.6788,0.8365,0.1173,0.6791
16.7113,0.8563,0.1144,0.6568
16.7423,0.8771,0.1123,0.6390
16.7754,0.8989,0.1138,0.6286
16.8092,0.9200,0.1155,0.6186
16.8415,0.9425,0.1163,0.6148
16.8757,0.9639,0.1160,0.6161
16.9106,0.9850,0.1166,0.6184
16.9439,1.0065,0.1173,0.6237
16.9768,1.0271,0.1177,0.6248
17.0086,1.0482,0.1189,0.6280
17.0407,1.0696,0.1207,0.6308
17.0744,1.0918,0.1215,0.6354
17.1082,1.1127,0.1216,0.6437
17.1416,1.1345,0.1209,0.6486
17.1754,1.1575,0.1211,0.6539
17.2097,1.1814,0.1215,0.6639
17.2409,1.2049,0.1227,0.6766
17.2753,1.2273,0.1245,0.6885
17.3079,1.2473,0.1274,0.7060
17.3419,1.2518,0.1301,0.7386
17.3749,1.2425,0.1328,0.7848
17.4100,1.2201,0.1341,0.8445
17.4407,1.1909,0.1371,0.9041
17.4745,1.1555,0.1425,0.9647
17.5071,1.1164,0.1463,1.0412
17.5419,1.0721,0.1478,1.1155
17.5742,1.0253,0.1491,1.1887
17.6104,0.9752,0.1523,1.2633
17.6408,0.9247,0.1523,1.3397
17.6754,0.8727,0.1631,1.4104
17.7080,0.8198,0.1708,1.4812
17.7412,0.7690,0.1743,1.5557
17.7747,0.7173,0.1481,1.6293
17.8078,0.6652,0.1259,1.7039
17.8421,0.6128,0.1070,1.7801
17.8758,0.5594,0.0910,1.8556
17.9100,0.4991,0.1067,1.9251
17.9435,0.4435,0.1207,1.9987
17.9755,0.3855,0.1325,2.0610
18.0091,0.3327,0.1419,2.1176
18.0407,0.2837,0.1495,2.1659
18.0735,0.2401,0.1558,2.2060
18.1085,0.2006,0.1607,2.2389
18.1410,0.1669,0.1662,2.2719
18.1760,0.1376,0.1708,2.3028
18.7429,0.0922,0.1740,2.2850
18.7760,0.0682,0.1747,2.2579
